id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1427998736396005377,1427935821760499717,2021-08-18 17:20:04 Turkey Standard Time,2021-08-18,17:20:04,+0300,1142877151722704898,mehmetbozolu20,Mehmet BOZOĞLU,,"@faikoztrak Faik efendi hadsizlik yapıyorsun, dostlariniz(pkk) sınırımıza dahi yaklasamiyor canım benim.",tr,[],[],[],0,0,0,[],[],https://twitter.com/MehmetBOZOLU20/status/1427998736396005377,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1427998516148948993,1427935821760499717,2021-08-18 17:19:11 Turkey Standard Time,2021-08-18,17:19:11,+0300,888943796880384000,gunesin__yolu,Güneşin Yolu,,@faikoztrak #TALIBAN #RecepTayyipErdoganİstifa  https://t.co/dgMk6a1lhH,und,[],[],['https://pbs.twimg.com/media/E9FFA7DWQAEh5Hx.png'],0,0,0,"['taliban', 'receptayyiperdogani̇stifa']",[],https://twitter.com/GUNESIN__YOLU/status/1427998516148948993,False,,1,https://pbs.twimg.com/media/E9FFA7DWQAEh5Hx.png,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1427998312603467776,1427935821760499717,2021-08-18 17:18:23 Turkey Standard Time,2021-08-18,17:18:23,+0300,888943796880384000,gunesin__yolu,Güneşin Yolu,,@faikoztrak #SINIRNAMUSTUR,und,[],[],[],0,0,0,['sinirnamustur'],[],https://twitter.com/GUNESIN__YOLU/status/1427998312603467776,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1427998144630042634,1382972980297404418,2021-08-18 17:17:43 Turkey Standard Time,2021-08-18,17:17:43,+0300,1144516384992444417,hsc55243230,sertaç yılmaz,,@faikoztrak 128 milyar dolar ebenin çıkınındadır oraya bak traktör,tr,[],[],[],0,0,0,[],[],https://twitter.com/HSC55243230/status/1427998144630042634,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1427996648400109569,1427935821760499717,2021-08-18 17:11:46 Turkey Standard Time,2021-08-18,17:11:46,+0300,1281566151894536194,eminbukulmuskol,Eminbukulmuskol🇹🇷,,"@faikoztrak 12 adayı verdiğiniz aklıma geldi,bizi bi gülme aldı.. sinir namusmus..",tr,[],[],[],0,0,0,[],[],https://twitter.com/eminbukulmuskol/status/1427996648400109569,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1427996515763634177,1427935821760499717,2021-08-18 17:11:14 Turkey Standard Time,2021-08-18,17:11:14,+0300,95867295,turksezer,fener,,@faikoztrak Sınırını korumayan da ....suzdur o zaman,tr,[],[],[],0,0,0,[],[],https://twitter.com/turksezer/status/1427996515763634177,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1427994412697665536,1427994412697665536,2021-08-18 17:02:53 Turkey Standard Time,2021-08-18,17:02:53,+0300,931627560340983808,mustafagulhan7,Mustafagulhan,,@faikoztrak  bir gün kurtarıcı sandığın başka bir ülkeye ait uçağın tekerleğine yapışıp ülkenden kaçmak istemiyorsan  Atatürk'ün ve onun partisinin kıymetini  bil ey Türk Evladı.  Bu gün Söylenecek olan budur.,tr,[],[],[],0,0,0,[],[],https://twitter.com/Mustafagulhan7/status/1427994412697665536,False,,0,,,,,,,,[],,,,
1427994345593098244,1427935821760499717,2021-08-18 17:02:37 Turkey Standard Time,2021-08-18,17:02:37,+0300,1185096724618063872,sleyman34105487,Süleyman ŞAHİN,,@faikoztrak 😀😀😀😀😀😃😃😃😃,und,[],[],[],0,0,0,[],[],https://twitter.com/Sleyman34105487/status/1427994345593098244,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1427993252809121793,1427935821760499717,2021-08-18 16:58:16 Turkey Standard Time,2021-08-18,16:58:16,+0300,808234647981330433,captainziya,Yusuf Ziya Karagöz,,"@faikoztrak Sınırlarımızın NAMUS olduğu yeni mi aklınıza geldi 6 milyon suriyeli, 2 milyon ıraklı, 1.5 milyon afganlı, 200 bin pakistanlı, 500 bin ermeni nereden geldi de ülkemize bela oldular, tam Akp nin istediği gibi muhalefet yaptığınızı SANMAYA devam edin malesef",tr,[],[],[],0,0,0,[],[],https://twitter.com/captainziya/status/1427993252809121793,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1427992096137428993,1427935821760499717,2021-08-18 16:53:41 Turkey Standard Time,2021-08-18,16:53:41,+0300,1383902796706058250,yorgunreisci,yorgunreisci,,@faikoztrak O zaman sınırınızı ve haddinizi bilin,tr,[],[],[],0,0,0,[],[],https://twitter.com/yorgunreisci/status/1427992096137428993,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
