id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1427995095517777935,1427993668472934403,2021-08-18 17:05:36 Turkey Standard Time,2021-08-18,17:05:36,+0300,1404461269508366343,blentcimen5,Bülent Cimen,,@tcbestepe Allah işlerinizi kolaysın yâr ve yardımcınız olsun sayın Cumhurbaşkanı'm.,tr,[],[],[],0,0,1,[],[],https://twitter.com/BlentCimen5/status/1427995095517777935,False,,0,,,,,,,,"[{'screen_name': 'tcbestepe', 'name': 'T.C. Cumhurbaşkanlığı', 'id': '272613386'}]",,,,
1427994847638659073,1427993668472934403,2021-08-18 17:04:37 Turkey Standard Time,2021-08-18,17:04:37,+0300,1284827096980881409,ethiopi45286834,SATENAW,,@tcbestepe Thank you TURKEY.  For your helpful hands.,en,[],[],[],0,0,0,[],[],https://twitter.com/Ethiopi45286834/status/1427994847638659073,False,,0,,,,,,,,"[{'screen_name': 'tcbestepe', 'name': 'T.C. Cumhurbaşkanlığı', 'id': '272613386'}]",,,,
1427994444234645510,1427993668472934403,2021-08-18 17:03:01 Turkey Standard Time,2021-08-18,17:03:01,+0300,1368495826813808640,timuin25416836,Timuçin,,@tcbestepe Recebi ziyarete Gelen ziyaretçilere bakın Etiyopya sudan Somali Uganda halklarının  yiyecek ekmeği olmayan ama başkanlarının lüks ve zenginlik içinde yaşadığı ülkeler,tr,[],[],[],0,0,0,[],[],https://twitter.com/Timuin25416836/status/1427994444234645510,False,,0,,,,,,,,"[{'screen_name': 'tcbestepe', 'name': 'T.C. Cumhurbaşkanlığı', 'id': '272613386'}]",,,,
1427994384855932933,1427980368141905923,2021-08-18 17:02:46 Turkey Standard Time,2021-08-18,17:02:46,+0300,1350328351538491393,ademala51816186,Adem ALAN,,@tcbestepe Cumhurbaşkanım bakanlarim nolur beni bu sebekeden bu insanlardan kurtarin tehditle senetler imzalattilar fazla fazla odedttiler vermediler senetleri satmakla herseyimiz aldilar tehditler faiz odeyerek bittik @RTErdogan @TBMMresmi @suleymansoylu @abdulhamitgul 05343307225,tr,"[{'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}, {'screen_name': 'tbmmresmi', 'name': 'tbmm', 'id': '224620664'}, {'screen_name': 'suleymansoylu', 'name': 'süleyman soylu', 'id': '18971997'}, {'screen_name': 'abdulhamitgul', 'name': 'abdulhamit gül', 'id': '155534196'}]",[],[],0,0,0,[],[],https://twitter.com/AdemAla51816186/status/1427994384855932933,False,,0,,,,,,,,"[{'screen_name': 'tcbestepe', 'name': 'T.C. Cumhurbaşkanlığı', 'id': '272613386'}]",,,,
1427994068726988801,1427993668472934403,2021-08-18 17:01:31 Turkey Standard Time,2021-08-18,17:01:31,+0300,1427249087653552129,doncu_suleyman,Doncu Süleyman,,@tcbestepe Reis Türkiye diye bir ülke var o da çok boktan durumda allah için orayada bir yardım elini uzat bir 30 milyon dolarda oraya ver,tr,[],[],[],0,0,1,[],[],https://twitter.com/doncu_suleyman/status/1427994068726988801,False,,0,,,,,,,,"[{'screen_name': 'tcbestepe', 'name': 'T.C. Cumhurbaşkanlığı', 'id': '272613386'}]",,,,
1427994010161975298,1427993668472934403,2021-08-18 17:01:17 Turkey Standard Time,2021-08-18,17:01:17,+0300,1178710261655572480,yenerhoca61,Yener Hoca,,"@tcbestepe ""İmtihanda olduğunu ve her şeyin bir gün biteceğini unutma. Başına gelenleri öyle karşıla ki derdin sabrına hayran olsun.""  #öğrenciaffı",tr,[],[],[],0,0,0,['öğrenciaffı'],[],https://twitter.com/Yenerhoca61/status/1427994010161975298,False,,0,,,,,,,,"[{'screen_name': 'tcbestepe', 'name': 'T.C. Cumhurbaşkanlığı', 'id': '272613386'}]",,,,
1427993903777656841,1427980368141905923,2021-08-18 17:00:52 Turkey Standard Time,2021-08-18,17:00:52,+0300,1338508179395780614,ibsatesfa,Tesfa Ibsa,,@tcbestepe @AbiyAhmedAli is an honest and principled partner to all who want a mutual benefit. Thank you President Erdogan and the good people of #Turkey #ቱርክ !!!,en,[],[],[],0,0,0,"['turkey', 'ቱርክ']",[],https://twitter.com/IbsaTesfa/status/1427993903777656841,False,,0,,,,,,,,"[{'screen_name': 'tcbestepe', 'name': 'T.C. Cumhurbaşkanlığı', 'id': '272613386'}]",,,,
1427993899642105865,1427993668472934403,2021-08-18 17:00:51 Turkey Standard Time,2021-08-18,17:00:51,+0300,351072047,cesimzeydan,CESÎM ZEYDAN,,@tcbestepe #Ashura #Karbala,und,[],[],[],0,0,0,"['ashura', 'karbala']",[],https://twitter.com/cesimzeydan/status/1427993899642105865,False,,0,,,,,,,,"[{'screen_name': 'tcbestepe', 'name': 'T.C. Cumhurbaşkanlığı', 'id': '272613386'}]",,,,
1427989944363065345,1427980368141905923,2021-08-18 16:45:08 Turkey Standard Time,2021-08-18,16:45:08,+0300,1361014049241194501,nurdannver1,🇹🇷 Nurdan Ünver 🇹🇷,,@tcbestepe 🇹🇷🇹🇷🇹🇷🇹🇷,und,[],[],[],0,0,0,[],[],https://twitter.com/Nurdannver1/status/1427989944363065345,False,,0,,,,,,,,"[{'screen_name': 'tcbestepe', 'name': 'T.C. Cumhurbaşkanlığı', 'id': '272613386'}]",,,,
1427987498471469064,1427980368141905923,2021-08-18 16:35:25 Turkey Standard Time,2021-08-18,16:35:25,+0300,935450949631512576,melus8484,Meluş84,,@tcbestepe Başkan.,tr,[],[],[],0,0,1,[],[],https://twitter.com/Melus8484/status/1427987498471469064,False,,0,,,,,,,,"[{'screen_name': 'tcbestepe', 'name': 'T.C. Cumhurbaşkanlığı', 'id': '272613386'}]",,,,
