id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1280277011487997952,1279752078051749888,2020-07-07 02:06:40 Turkey Standard Time,2020-07-07,02:06:40,+0300,1279922020558475265,enverbozan9,Enver Bozan,,@ikalin1 Allah rahmet eylesin,tr,[],[],[],0,0,0,[],[],https://twitter.com/EnverBozan9/status/1280277011487997952,False,,0,,,,,,,,"[{'screen_name': 'ikalin1', 'name': 'Ibrahim Kalin', 'id': '153772652'}]",,,,
1280270387050352641,1280199966590410752,2020-07-07 01:40:21 Turkey Standard Time,2020-07-07,01:40:21,+0300,1263592539308740611,bayramu10719673,Bayram Uğur,,"@ikalin1 Pandemi ile mücadelede kolluk kuvvetleriyle beraber PTT, Banka, ATM, alışveriş merkezleri, SYDV ve Vefa gruplarında sahada aktif olarak çalışan 30 bin MEB okul güvenliği 30 Haziran’da işsiz kaldı... çocuklarımız bizden ekmek, bizlerde siz büyüklerimizden süreklilik bekliyoruz...",tr,[],[],[],0,0,0,[],[],https://twitter.com/BayramU10719673/status/1280270387050352641,False,,0,,,,,,,,"[{'screen_name': 'ikalin1', 'name': 'Ibrahim Kalin', 'id': '153772652'}]",,,,
1280264218382667782,1280199966590410752,2020-07-07 01:15:50 Turkey Standard Time,2020-07-07,01:15:50,+0300,1243228948756156419,gnay53794254,Günay,,@ikalin1 Şu korona günlerinde bu sıcakta edremit avcılar altına üç gündür su verilmiyor. Yetkililere söylüyoruz su yetmiyor diyorlar. Bunebiçim iştir. Böylemi hizmet olur lütven yetkililer sesimizi duyun.,tr,[],[],[],0,0,0,[],[],https://twitter.com/Gnay53794254/status/1280264218382667782,False,,0,,,,,,,,"[{'screen_name': 'ikalin1', 'name': 'Ibrahim Kalin', 'id': '153772652'}]",,,,
1280263865717215236,1280199966590410752,2020-07-07 01:14:26 Turkey Standard Time,2020-07-07,01:14:26,+0300,1270421920178110475,ismail_buyukhan,İsmail_büyükhan,,@ikalin1 Sevgi ve Saygı selamlarımT.C.Vatandaşı olarak sesleniyorum İnsanların en hayırlısı insanlara faydalıolandır(SAV) İş talebimi  çaresizliğimi umutsuzluğumu lütfen duyun zor dönemde değerli vaktinizi aldığım için özür dilerim @ikalin1 @ibrahimkalin_ @ikalin1 @ibrahimkalin_ @ikalin1,tr,"[{'screen_name': 'ikalin1', 'name': 'ibrahim kalin', 'id': '153772652'}, {'screen_name': 'ibrahimkalin_', 'name': 'i̇brahim kalın', 'id': '856839267171131393'}, {'screen_name': 'ikalin1', 'name': 'ibrahim kalin', 'id': '153772652'}, {'screen_name': 'ibrahimkalin_', 'name': 'i̇brahim kalın', 'id': '856839267171131393'}, {'screen_name': 'ikalin1', 'name': 'ibrahim kalin', 'id': '153772652'}]",[],[],0,0,0,[],[],https://twitter.com/ismail_buyukhan/status/1280263865717215236,False,,0,,,,,,,,"[{'screen_name': 'ikalin1', 'name': 'Ibrahim Kalin', 'id': '153772652'}]",,,,
1280262727085285379,1280199966590410752,2020-07-07 01:09:54 Turkey Standard Time,2020-07-07,01:09:54,+0300,1042100787986489344,muradklc23,Murat Kılıç 🇹🇷🇦🇿🇵🇰,,"@ikalin1 Üstad, yazları covid 19 diye adlandırılan virüsün akrabaları olan diğer grip virüsler 0'lanıyormuki bundan da aynı beklenti içindeyiz? Bu ""virüs olayında"" devletimizin tepesinde olan Sizlerin mutlaka daha kapsamlı bilgi sahibi olduğunuzu kabul ediyoruz. Oyunu bitirmek lazım Usta!",tr,[],[],[],0,1,1,[],[],https://twitter.com/muradklc23/status/1280262727085285379,False,,0,,,,,,,,"[{'screen_name': 'ikalin1', 'name': 'Ibrahim Kalin', 'id': '153772652'}]",,,,
1280258904321150978,1280258904321150978,2020-07-07 00:54:43 Turkey Standard Time,2020-07-07,00:54:43,+0300,712723725557305344,agaless62,Volkan Cevto,,@ikalin1   #inciderimagdurlari   #incidericalısanlarıhaklarınıistiyor   @incideri ARAŞTİRİLSİN NERDE BU FİRMA???,tr,"[{'screen_name': 'incideri', 'name': 'i̇nci̇', 'id': '137988495'}]",[],[],0,1,0,"['inciderimagdurlari', 'incidericalısanlarıhaklarınıistiyor']",[],https://twitter.com/agaless62/status/1280258904321150978,False,,0,,,,,,,,[],,,,
1280253928383426560,1280199966590410752,2020-07-07 00:34:57 Turkey Standard Time,2020-07-07,00:34:57,+0300,2393109204,serkanoren77,serkan ören,,@ikalin1 Yolları siz çizdiğiniz için yanlış yoldayız demeniz zaten beklenemezdi...,tr,[],[],[],0,0,0,[],[],https://twitter.com/serkanoren77/status/1280253928383426560,False,,0,,,,,,,,"[{'screen_name': 'ikalin1', 'name': 'Ibrahim Kalin', 'id': '153772652'}]",,,,
1280246967415824388,1280199966590410752,2020-07-07 00:07:17 Turkey Standard Time,2020-07-07,00:07:17,+0300,1274443262124863496,mersinliu,Ünal Mersin 🇹🇷 💛❤️,,@ikalin1  https://t.co/Q0lyM84RWb,und,[],[],['https://pbs.twimg.com/media/EcRZ1NVXYAUbzi7.jpg'],0,0,0,[],[],https://twitter.com/MersinliU/status/1280246967415824388,False,,1,https://pbs.twimg.com/media/EcRZ1NVXYAUbzi7.jpg,,,,,,,[],,,,
1280237698389770240,1280199966590410752,2020-07-06 23:30:27 Turkey Standard Time,2020-07-06,23:30:27,+0300,1236286811401584641,emrahkocak19,emre kaplan,,@ikalin1 Sayin iprahim bey kirikkale makina kimya kurumlarini arac kiralama sirketleri orda calisan şöförleri haraca bagladilar devletin kurumlarin ahkam kesiyorlar parayi vermeyen kisileri ekmekleriyle tehtit ediyorlar bunada fabrikayi yöneten kisiler göz yumuyor efendim. Bunlar kul hkki,tr,[],[],[],0,1,0,[],[],https://twitter.com/EmrahKocak19/status/1280237698389770240,False,,0,,,,,,,,"[{'screen_name': 'ikalin1', 'name': 'Ibrahim Kalin', 'id': '153772652'}]",,,,
1280235209678618626,1280199966590410752,2020-07-06 23:20:34 Turkey Standard Time,2020-07-06,23:20:34,+0300,1213314574293721088,atalay01mazhar,Mazhar Atalay01,,@ikalin1 @ysfzylkoglu  https://t.co/SB7JhQpc9E,und,[],[],"['https://pbs.twimg.com/media/EcRPIVOWkAEc2s7.jpg', 'https://pbs.twimg.com/media/EcRPIVOXgAAIAmY.jpg', 'https://pbs.twimg.com/media/EcRPIVPXYAIDZ4z.jpg']",0,0,0,[],[],https://twitter.com/Atalay01Mazhar/status/1280235209678618626,False,,1,https://pbs.twimg.com/media/EcRPIVOWkAEc2s7.jpg,,,,,,,"[{'screen_name': 'ikalin1', 'name': 'Ibrahim Kalin', 'id': '153772652'}]",,,,
